id,issn,title,author,version,publish_date,link
321,10603819,xxxxx 浅析,林华琳,19,1993-02-07,www.xxxxx.com
322,02571559,论 xxxxx 在 xxxxx 中的应用,林华琳,15,2017-04-28,www.xxxxx.com
323,69826728,xxxxx 小议,林华琳,17,2013-12-12,www.xxxxx.com
324,96546119,xxx improves yyy,林华琳,1,1999-10-23,www.xxxxx.com
325,02571559,xxxxx 刍议,林华琳,16,2010-09-03,www.xxxxx.com
326,10603819,论 xxxxx 在 xxxxx 中的应用,林华琳,6,1990-04-02,www.xxxxx.com
327,02571559,xxx improves yyy,林华琳,6,2006-12-28,www.xxxxx.com
328,96546119,xxx has facilitated yyy,林华琳,22,2005-01-24,www.xxxxx.com
329,10603819,xxx has facilitated yyy,林华琳,8,2021-06-14,www.xxxxx.com
330,10603819,xxxxx 浅析,林华琳,21,2001-11-24,www.xxxxx.com
331,69826728,xxx 在 zzz 时促进了 yyy,林华琳,15,1996-06-16,www.xxxxx.com
332,10603819,xxx 在 zzz 时促进了 yyy,林华琳,11,1991-08-04,www.xxxxx.com
333,58167862,xxx has facilitated yyy,林华琳,11,2016-11-19,www.xxxxx.com
334,72440573,xxxxx 刍议,林华琳,21,1992-01-22,www.xxxxx.com
335,02571559,xxx improves yyy,林华琳,8,1999-11-11,www.xxxxx.com
336,72440573,论 xxxxx 在 xxxxx 中的应用,林华琳,2,1994-11-06,www.xxxxx.com
337,96546119,xxx 在 zzz 时促进了 yyy,林华琳,10,2000-01-26,www.xxxxx.com
338,10603819,论 xxxx,林华琳,8,2012-02-19,www.xxxxx.com
339,58167862,论 xxxxx 在 xxxxx 中的应用,林华琳,7,2012-08-02,www.xxxxx.com
340,72440573,xxxx 对 yyy 有重大影响,林华琳,2,2008-04-02,www.xxxxx.com
341,02571559,xxx has facilitated yyy,林华琳,13,2017-03-26,www.xxxxx.com
342,02571559,xxxxx 浅析,林华琳,24,2011-11-22,www.xxxxx.com
343,10603819,xxxxx 浅析,林华琳,20,2022-09-20,www.xxxxx.com
344,96546119,xxx has facilitated yyy,林华琳,13,2016-01-20,www.xxxxx.com
345,58167862,xxxx 对 yyy 有重大影响,林华琳,15,2012-04-19,www.xxxxx.com
346,69826728,论 xxxxx 在 xxxxx 中的应用,林华琳,12,2004-11-17,www.xxxxx.com
347,96546119,论 xxxx,林华琳,3,2009-02-26,www.xxxxx.com
348,69826728,xxx 在 zzz 时促进了 yyy,林华琳,22,2013-10-03,www.xxxxx.com
349,72440573,xxxxx 小议,林华琳,8,2022-12-01,www.xxxxx.com
350,10603819,xxx 在 zzz 时促进了 yyy,林华琳,9,2016-07-09,www.xxxxx.com
351,72440573,xxxxx 刍议,林华琳,21,1995-08-25,www.xxxxx.com
352,58167862,xxx has facilitated yyy,林华琳,18,1999-01-17,www.xxxxx.com
353,69826728,xxxxx 小议,林华琳,18,2006-12-05,www.xxxxx.com
354,10603819,论 xxxx,林华琳,14,2022-01-16,www.xxxxx.com
355,72440573,xxxxx 刍议,林华琳,17,1996-10-24,www.xxxxx.com
356,69826728,论 xxxx,林华琳,16,2015-06-15,www.xxxxx.com
357,72440573,xxx 在 zzz 时促进了 yyy,林华琳,19,2020-03-13,www.xxxxx.com
358,72440573,xxx improves yyy,林华琳,8,2010-03-12,www.xxxxx.com
359,72440573,xxx improves yyy,林华琳,9,1994-12-08,www.xxxxx.com
360,58167862,论 xxxxx 在 xxxxx 中的应用,彭娴婉,9,1992-03-27,www.xxxxx.com
361,69826728,论 xxxx,彭娴婉,8,2006-05-05,www.xxxxx.com
362,72440573,xxxxx 浅析,彭娴婉,8,1996-07-08,www.xxxxx.com
363,96546119,xxx 在 zzz 时促进了 yyy,彭娴婉,19,1996-12-14,www.xxxxx.com
364,10603819,xxx 在 zzz 时促进了 yyy,彭娴婉,7,2022-04-24,www.xxxxx.com
365,69826728,xxxxx 浅析,彭娴婉,8,2011-08-10,www.xxxxx.com
366,02571559,xxxxx 刍议,彭娴婉,13,2005-09-21,www.xxxxx.com
367,58167862,论 xxxx,彭娴婉,20,2000-06-17,www.xxxxx.com
368,72440573,xxx 在 zzz 时促进了 yyy,彭娴婉,13,1990-04-21,www.xxxxx.com
369,72440573,论 xxxx,彭娴婉,4,2000-03-07,www.xxxxx.com
370,10603819,xxx has facilitated yyy,彭娴婉,3,2016-05-02,www.xxxxx.com
371,96546119,论 xxxxx 在 xxxxx 中的应用,彭娴婉,5,1993-05-25,www.xxxxx.com
372,72440573,xxxxx 浅析,彭娴婉,18,2018-04-05,www.xxxxx.com
373,02571559,xxxxx 小议,彭娴婉,9,2007-07-28,www.xxxxx.com
374,96546119,xxxxx 刍议,彭娴婉,20,2002-03-17,www.xxxxx.com
375,69826728,xxxxx 小议,彭娴婉,22,1990-01-12,www.xxxxx.com
376,58167862,xxxxx 小议,彭娴婉,11,1997-04-19,www.xxxxx.com
377,69826728,论 xxxxx 在 xxxxx 中的应用,彭娴婉,3,2013-04-16,www.xxxxx.com
378,02571559,xxxxx 小议,彭娴婉,6,2011-03-01,www.xxxxx.com
379,96546119,xxx 在 zzz 时促进了 yyy,彭娴婉,9,2011-01-26,www.xxxxx.com
380,58167862,xxxxx 小议,彭娴婉,3,2007-04-07,www.xxxxx.com
381,72440573,论 xxxx,彭娴婉,21,2010-11-07,www.xxxxx.com
382,72440573,xxx has facilitated yyy,彭娴婉,3,2021-01-07,www.xxxxx.com
383,10603819,xxxxx 刍议,彭娴婉,19,1997-05-23,www.xxxxx.com
384,10603819,xxxxx 刍议,彭娴婉,1,2020-12-16,www.xxxxx.com
385,96546119,论 xxxxx 在 xxxxx 中的应用,彭娴婉,5,2011-12-10,www.xxxxx.com
386,02571559,论 xxxx,彭娴婉,7,2020-07-02,www.xxxxx.com
387,02571559,xxxxx 浅析,彭娴婉,23,2013-08-20,www.xxxxx.com
388,10603819,xxxxx 小议,彭娴婉,21,1996-03-03,www.xxxxx.com
389,02571559,xxx has facilitated yyy,彭娴婉,13,2016-05-20,www.xxxxx.com
390,72440573,xxx has facilitated yyy,彭娴婉,17,2010-02-03,www.xxxxx.com
391,72440573,xxxxx 小议,彭娴婉,4,2004-03-01,www.xxxxx.com
392,10603819,论 xxxx,彭娴婉,19,2000-04-03,www.xxxxx.com
393,96546119,xxxx 对 yyy 有重大影响,彭娴婉,22,2015-07-07,www.xxxxx.com
394,58167862,xxxxx 小议,彭娴婉,24,1994-09-07,www.xxxxx.com
395,69826728,论 xxxxx 在 xxxxx 中的应用,彭娴婉,11,2008-04-05,www.xxxxx.com
396,96546119,xxxxx 浅析,彭娴婉,8,2016-02-18,www.xxxxx.com
397,96546119,xxxxx 刍议,彭娴婉,12,1997-12-14,www.xxxxx.com
398,69826728,xxxxx 浅析,彭娴婉,17,2009-02-19,www.xxxxx.com
399,10603819,xxx improves yyy,彭娴婉,8,2013-08-02,www.xxxxx.com
400,58167862,xxxxx 浅析,程惠芳,18,2009-07-14,www.xxxxx.com
401,72440573,xxx 在 zzz 时促进了 yyy,程惠芳,17,2008-10-16,www.xxxxx.com
402,58167862,xxxxx 刍议,程惠芳,13,2021-05-14,www.xxxxx.com
403,72440573,xxxx 对 yyy 有重大影响,程惠芳,17,2013-04-14,www.xxxxx.com
404,10603819,xxxxx 小议,程惠芳,13,1990-03-02,www.xxxxx.com
405,69826728,xxxxx 小议,程惠芳,20,1997-03-20,www.xxxxx.com
406,10603819,论 xxxxx 在 xxxxx 中的应用,程惠芳,4,2018-04-03,www.xxxxx.com
407,10603819,xxx has facilitated yyy,程惠芳,15,2022-12-07,www.xxxxx.com
408,96546119,xxxxx 刍议,程惠芳,16,2012-03-17,www.xxxxx.com
409,72440573,xxxx 对 yyy 有重大影响,程惠芳,13,2006-12-10,www.xxxxx.com
410,58167862,xxxxx 浅析,程惠芳,16,1992-06-17,www.xxxxx.com
411,02571559,xxx has facilitated yyy,程惠芳,12,2002-04-25,www.xxxxx.com
412,02571559,论 xxxxx 在 xxxxx 中的应用,程惠芳,18,2010-12-22,www.xxxxx.com
413,69826728,xxxxx 小议,程惠芳,8,2006-05-22,www.xxxxx.com
414,58167862,xxxx 对 yyy 有重大影响,程惠芳,22,1993-10-01,www.xxxxx.com
415,72440573,xxxx 对 yyy 有重大影响,程惠芳,21,2021-06-25,www.xxxxx.com
416,58167862,论 xxxxx 在 xxxxx 中的应用,程惠芳,8,2013-09-08,www.xxxxx.com
417,96546119,xxxxx 刍议,程惠芳,7,2008-10-28,www.xxxxx.com
418,96546119,xxx improves yyy,程惠芳,6,1990-01-12,www.xxxxx.com
419,96546119,xxxxx 浅析,程惠芳,9,2006-04-19,www.xxxxx.com
420,69826728,论 xxxx,程惠芳,16,2021-07-28,www.xxxxx.com
421,69826728,xxxx 对 yyy 有重大影响,程惠芳,1,2010-03-02,www.xxxxx.com
422,96546119,xxxx 对 yyy 有重大影响,程惠芳,6,2012-04-17,www.xxxxx.com
423,58167862,xxxxx 小议,程惠芳,24,2000-08-15,www.xxxxx.com
424,02571559,xxxxx 刍议,程惠芳,19,2011-07-23,www.xxxxx.com
425,10603819,xxx improves yyy,程惠芳,19,2021-05-25,www.xxxxx.com
426,02571559,xxxxx 浅析,程惠芳,16,2008-02-17,www.xxxxx.com
427,10603819,xxxxx 刍议,程惠芳,10,2006-06-05,www.xxxxx.com
428,69826728,xxx improves yyy,程惠芳,17,2013-01-15,www.xxxxx.com
429,10603819,xxxxx 刍议,程惠芳,13,1997-01-11,www.xxxxx.com
430,96546119,xxx 在 zzz 时促进了 yyy,程惠芳,18,2002-08-13,www.xxxxx.com
431,58167862,论 xxxxx 在 xxxxx 中的应用,程惠芳,17,2016-09-25,www.xxxxx.com
432,96546119,论 xxxxx 在 xxxxx 中的应用,程惠芳,13,2019-07-11,www.xxxxx.com
433,96546119,xxx 在 zzz 时促进了 yyy,程惠芳,5,2019-03-21,www.xxxxx.com
434,02571559,xxx has facilitated yyy,程惠芳,9,1998-06-26,www.xxxxx.com
435,02571559,xxxxx 小议,程惠芳,12,2023-04-19,www.xxxxx.com
436,10603819,xxxx 对 yyy 有重大影响,程惠芳,24,2011-12-26,www.xxxxx.com
437,72440573,论 xxxxx 在 xxxxx 中的应用,程惠芳,8,2022-08-24,www.xxxxx.com
438,69826728,xxx has facilitated yyy,程惠芳,24,2001-05-23,www.xxxxx.com
439,69826728,xxxxx 刍议,程惠芳,9,1993-02-02,www.xxxxx.com
440,72440573,论 xxxx,顾文敏,17,2005-09-28,www.xxxxx.com
441,10603819,xxxxx 小议,顾文敏,13,2007-09-19,www.xxxxx.com
442,69826728,xxx 在 zzz 时促进了 yyy,顾文敏,18,2003-02-08,www.xxxxx.com
443,72440573,论 xxxxx 在 xxxxx 中的应用,顾文敏,8,2001-12-08,www.xxxxx.com
444,96546119,论 xxxxx 在 xxxxx 中的应用,顾文敏,1,2022-05-17,www.xxxxx.com
445,10603819,xxxx 对 yyy 有重大影响,顾文敏,15,2014-07-21,www.xxxxx.com
446,69826728,xxx has facilitated yyy,顾文敏,20,2020-02-20,www.xxxxx.com
447,96546119,xxx 在 zzz 时促进了 yyy,顾文敏,10,2004-07-05,www.xxxxx.com
448,02571559,xxx improves yyy,顾文敏,17,2005-09-06,www.xxxxx.com
449,58167862,xxxx 对 yyy 有重大影响,顾文敏,9,2023-09-25,www.xxxxx.com
450,96546119,xxxxx 浅析,顾文敏,2,2011-04-21,www.xxxxx.com
451,96546119,xxx improves yyy,顾文敏,24,2017-02-05,www.xxxxx.com
452,02571559,xxx improves yyy,顾文敏,19,2010-09-10,www.xxxxx.com
453,10603819,xxx 在 zzz 时促进了 yyy,顾文敏,6,2009-10-25,www.xxxxx.com
454,58167862,xxxxx 浅析,顾文敏,11,2005-10-19,www.xxxxx.com
455,02571559,论 xxxxx 在 xxxxx 中的应用,顾文敏,22,2011-06-17,www.xxxxx.com
456,96546119,论 xxxx,顾文敏,3,1996-06-13,www.xxxxx.com
457,96546119,论 xxxx,顾文敏,8,1992-07-01,www.xxxxx.com
458,10603819,xxxxx 小议,顾文敏,21,1997-09-01,www.xxxxx.com
459,72440573,论 xxxxx 在 xxxxx 中的应用,顾文敏,13,2007-09-27,www.xxxxx.com
460,96546119,xxx has facilitated yyy,顾文敏,5,2007-05-20,www.xxxxx.com
461,72440573,xxx 在 zzz 时促进了 yyy,顾文敏,15,2002-07-01,www.xxxxx.com
462,69826728,xxxxx 小议,顾文敏,24,2021-05-02,www.xxxxx.com
463,02571559,xxx improves yyy,顾文敏,11,2022-08-05,www.xxxxx.com
464,96546119,论 xxxx,顾文敏,14,1997-06-01,www.xxxxx.com
465,02571559,xxxxx 浅析,顾文敏,8,2000-12-23,www.xxxxx.com
466,02571559,xxx has facilitated yyy,顾文敏,16,2009-09-10,www.xxxxx.com
467,96546119,xxxx 对 yyy 有重大影响,顾文敏,10,2016-01-09,www.xxxxx.com
468,72440573,xxx 在 zzz 时促进了 yyy,顾文敏,18,1999-05-24,www.xxxxx.com
469,02571559,论 xxxxx 在 xxxxx 中的应用,顾文敏,5,2017-09-18,www.xxxxx.com
470,69826728,论 xxxxx 在 xxxxx 中的应用,顾文敏,12,2006-02-10,www.xxxxx.com
471,02571559,xxxxx 刍议,顾文敏,1,2007-12-26,www.xxxxx.com
472,02571559,xxx improves yyy,顾文敏,19,1991-12-21,www.xxxxx.com
473,69826728,xxxxx 浅析,顾文敏,9,2001-09-22,www.xxxxx.com
474,58167862,xxxxx 小议,顾文敏,14,2012-10-04,www.xxxxx.com
475,96546119,xxx has facilitated yyy,顾文敏,18,2002-02-09,www.xxxxx.com
476,58167862,xxxxx 刍议,顾文敏,7,2018-11-03,www.xxxxx.com
477,69826728,xxx has facilitated yyy,顾文敏,18,1992-07-26,www.xxxxx.com
478,72440573,论 xxxx,顾文敏,17,2013-01-26,www.xxxxx.com
479,58167862,xxxxx 浅析,顾文敏,23,2000-05-25,www.xxxxx.com
480,72440573,xxxxx 浅析,姚韫玉,1,2008-04-09,www.xxxxx.com
481,96546119,xxx 在 zzz 时促进了 yyy,姚韫玉,12,2013-12-05,www.xxxxx.com
482,72440573,xxx 在 zzz 时促进了 yyy,姚韫玉,22,2011-03-04,www.xxxxx.com
483,10603819,xxxxx 小议,姚韫玉,1,1996-10-10,www.xxxxx.com
484,58167862,xxxxx 刍议,姚韫玉,10,2018-08-11,www.xxxxx.com
485,69826728,xxxxx 刍议,姚韫玉,6,2012-05-13,www.xxxxx.com
486,96546119,xxxxx 小议,姚韫玉,23,1993-01-21,www.xxxxx.com
487,96546119,xxx has facilitated yyy,姚韫玉,2,2014-11-09,www.xxxxx.com
488,02571559,xxx improves yyy,姚韫玉,17,1999-01-23,www.xxxxx.com
489,58167862,论 xxxx,姚韫玉,1,2013-08-23,www.xxxxx.com
490,10603819,论 xxxxx 在 xxxxx 中的应用,姚韫玉,3,2007-02-09,www.xxxxx.com
491,02571559,xxx has facilitated yyy,姚韫玉,21,2003-08-11,www.xxxxx.com
492,72440573,xxxxx 浅析,姚韫玉,21,2015-03-24,www.xxxxx.com
493,96546119,xxxxx 小议,姚韫玉,11,2006-08-02,www.xxxxx.com
494,96546119,xxxxx 刍议,姚韫玉,17,2019-08-07,www.xxxxx.com
495,10603819,xxxx 对 yyy 有重大影响,姚韫玉,3,2001-11-16,www.xxxxx.com
496,72440573,xxxxx 刍议,姚韫玉,10,2004-10-03,www.xxxxx.com
497,72440573,论 xxxxx 在 xxxxx 中的应用,姚韫玉,3,2021-12-15,www.xxxxx.com
498,69826728,xxx 在 zzz 时促进了 yyy,姚韫玉,5,2001-03-22,www.xxxxx.com
499,72440573,xxxxx 浅析,姚韫玉,1,2014-04-28,www.xxxxx.com
500,10603819,xxxxx 刍议,姚韫玉,18,2019-09-16,www.xxxxx.com
501,02571559,xxxxx 浅析,姚韫玉,17,1993-04-22,www.xxxxx.com
502,02571559,xxx has facilitated yyy,姚韫玉,17,1997-05-21,www.xxxxx.com
503,69826728,论 xxxx,姚韫玉,22,1999-02-02,www.xxxxx.com
504,10603819,xxxxx 刍议,姚韫玉,12,1991-10-12,www.xxxxx.com
505,69826728,xxxx 对 yyy 有重大影响,姚韫玉,3,1993-09-05,www.xxxxx.com
506,96546119,xxx has facilitated yyy,姚韫玉,16,1995-04-15,www.xxxxx.com
507,02571559,xxxx 对 yyy 有重大影响,姚韫玉,12,2005-01-08,www.xxxxx.com
508,58167862,论 xxxxx 在 xxxxx 中的应用,姚韫玉,13,2010-09-20,www.xxxxx.com
509,72440573,xxxxx 浅析,姚韫玉,4,2004-07-26,www.xxxxx.com
510,02571559,xxxxx 小议,姚韫玉,12,1994-08-06,www.xxxxx.com
511,02571559,xxxxx 浅析,姚韫玉,11,2017-12-03,www.xxxxx.com
512,69826728,xxx 在 zzz 时促进了 yyy,姚韫玉,6,2016-05-21,www.xxxxx.com
513,58167862,xxx has facilitated yyy,姚韫玉,7,1996-03-28,www.xxxxx.com
514,69826728,xxx improves yyy,姚韫玉,1,2008-01-01,www.xxxxx.com
515,72440573,xxxxx 小议,姚韫玉,16,1993-03-09,www.xxxxx.com
516,72440573,xxxxx 浅析,姚韫玉,17,2021-12-20,www.xxxxx.com
517,58167862,xxxxx 刍议,姚韫玉,6,2014-09-02,www.xxxxx.com
518,02571559,xxxx 对 yyy 有重大影响,姚韫玉,21,2001-08-05,www.xxxxx.com
519,72440573,xxx has facilitated yyy,姚韫玉,15,2009-09-09,www.xxxxx.com
520,72440573,xxx improves yyy,金子怡,1,1991-04-24,www.xxxxx.com
521,96546119,xxxxx 小议,金子怡,13,2001-08-16,www.xxxxx.com
522,58167862,xxxx 对 yyy 有重大影响,金子怡,3,2012-10-24,www.xxxxx.com
523,96546119,xxxxx 小议,金子怡,4,2001-02-04,www.xxxxx.com
524,10603819,论 xxxxx 在 xxxxx 中的应用,金子怡,12,2020-07-01,www.xxxxx.com
525,02571559,xxx has facilitated yyy,金子怡,12,1992-06-24,www.xxxxx.com
526,72440573,论 xxxx,金子怡,21,2022-07-02,www.xxxxx.com
527,69826728,xxx improves yyy,金子怡,21,2017-01-03,www.xxxxx.com
528,69826728,xxxx 对 yyy 有重大影响,金子怡,12,2016-11-03,www.xxxxx.com
529,10603819,xxx 在 zzz 时促进了 yyy,金子怡,23,2001-07-09,www.xxxxx.com
530,72440573,xxxxx 小议,金子怡,1,1991-09-15,www.xxxxx.com
531,69826728,xxxx 对 yyy 有重大影响,金子怡,12,1992-03-16,www.xxxxx.com
532,10603819,xxx has facilitated yyy,金子怡,15,2005-03-28,www.xxxxx.com
533,69826728,论 xxxxx 在 xxxxx 中的应用,金子怡,4,2003-10-13,www.xxxxx.com
534,10603819,xxx has facilitated yyy,金子怡,4,2016-11-01,www.xxxxx.com
535,58167862,xxxx 对 yyy 有重大影响,金子怡,3,2009-04-26,www.xxxxx.com
536,72440573,xxx 在 zzz 时促进了 yyy,金子怡,12,2011-06-05,www.xxxxx.com
537,72440573,xxx improves yyy,金子怡,17,1990-05-23,www.xxxxx.com
538,10603819,xxxxx 刍议,金子怡,12,2009-11-08,www.xxxxx.com
539,69826728,xxx 在 zzz 时促进了 yyy,金子怡,18,2011-02-08,www.xxxxx.com
540,02571559,xxx 在 zzz 时促进了 yyy,金子怡,15,1996-08-01,www.xxxxx.com
541,96546119,xxx has facilitated yyy,金子怡,12,1997-04-22,www.xxxxx.com
542,02571559,xxxxx 浅析,金子怡,17,2004-07-16,www.xxxxx.com
543,10603819,论 xxxxx 在 xxxxx 中的应用,金子怡,23,2007-06-19,www.xxxxx.com
544,10603819,xxx 在 zzz 时促进了 yyy,金子怡,6,2002-11-03,www.xxxxx.com
545,96546119,xxx improves yyy,金子怡,16,2016-12-23,www.xxxxx.com
546,69826728,xxxx 对 yyy 有重大影响,金子怡,3,2014-09-03,www.xxxxx.com
547,96546119,xxxx 对 yyy 有重大影响,金子怡,4,1992-02-15,www.xxxxx.com
548,02571559,xxxxx 小议,金子怡,19,2021-12-02,www.xxxxx.com
549,69826728,论 xxxxx 在 xxxxx 中的应用,金子怡,22,1997-07-21,www.xxxxx.com
550,69826728,xxxx 对 yyy 有重大影响,金子怡,8,1994-04-17,www.xxxxx.com
551,72440573,论 xxxxx 在 xxxxx 中的应用,金子怡,3,1994-04-21,www.xxxxx.com
552,69826728,xxx improves yyy,金子怡,6,2011-08-06,www.xxxxx.com
553,10603819,xxxxx 浅析,金子怡,17,2009-06-07,www.xxxxx.com
554,02571559,xxxx 对 yyy 有重大影响,金子怡,9,2013-05-06,www.xxxxx.com
555,58167862,xxxxx 小议,金子怡,13,1993-07-01,www.xxxxx.com
556,58167862,xxxxx 浅析,金子怡,6,2018-03-17,www.xxxxx.com
557,10603819,xxxx 对 yyy 有重大影响,金子怡,4,2014-11-09,www.xxxxx.com
558,02571559,xxx 在 zzz 时促进了 yyy,金子怡,19,1993-12-14,www.xxxxx.com
559,96546119,xxxx 对 yyy 有重大影响,金子怡,14,2003-05-13,www.xxxxx.com
560,72440573,xxx has facilitated yyy,戴晏如,1,2019-11-16,www.xxxxx.com
561,02571559,xxx improves yyy,戴晏如,16,2006-05-04,www.xxxxx.com
562,69826728,论 xxxx,戴晏如,8,2019-08-01,www.xxxxx.com
563,96546119,xxxxx 浅析,戴晏如,24,2001-03-10,www.xxxxx.com
564,02571559,论 xxxx,戴晏如,22,2007-02-18,www.xxxxx.com
565,96546119,xxxxx 刍议,戴晏如,3,2013-03-13,www.xxxxx.com
566,02571559,xxx has facilitated yyy,戴晏如,18,2018-04-08,www.xxxxx.com
567,96546119,xxx 在 zzz 时促进了 yyy,戴晏如,3,2015-06-27,www.xxxxx.com
568,96546119,xxxxx 刍议,戴晏如,20,2015-07-11,www.xxxxx.com
569,69826728,论 xxxxx 在 xxxxx 中的应用,戴晏如,10,1994-11-09,www.xxxxx.com
570,69826728,xxxxx 刍议,戴晏如,12,1996-01-26,www.xxxxx.com
571,96546119,论 xxxx,戴晏如,24,1990-11-03,www.xxxxx.com
572,10603819,论 xxxxx 在 xxxxx 中的应用,戴晏如,10,2011-10-21,www.xxxxx.com
573,72440573,xxxx 对 yyy 有重大影响,戴晏如,2,1995-09-17,www.xxxxx.com
574,69826728,xxxx 对 yyy 有重大影响,戴晏如,11,2010-07-02,www.xxxxx.com
575,69826728,论 xxxxx 在 xxxxx 中的应用,戴晏如,10,2002-04-27,www.xxxxx.com
576,02571559,xxxxx 刍议,戴晏如,23,2017-09-21,www.xxxxx.com
577,69826728,xxxx 对 yyy 有重大影响,戴晏如,8,1999-06-21,www.xxxxx.com
578,10603819,xxxx 对 yyy 有重大影响,戴晏如,20,2011-03-24,www.xxxxx.com
579,96546119,xxxxx 刍议,戴晏如,22,2021-12-07,www.xxxxx.com
580,02571559,xxx 在 zzz 时促进了 yyy,戴晏如,20,2023-06-23,www.xxxxx.com
581,69826728,xxxxx 小议,戴晏如,6,2001-10-23,www.xxxxx.com
582,72440573,论 xxxxx 在 xxxxx 中的应用,戴晏如,15,2001-05-06,www.xxxxx.com
583,69826728,xxx has facilitated yyy,戴晏如,10,1991-08-03,www.xxxxx.com
584,72440573,xxx improves yyy,戴晏如,22,2016-08-01,www.xxxxx.com
585,58167862,xxx improves yyy,戴晏如,4,2023-06-23,www.xxxxx.com
586,96546119,xxxxx 浅析,戴晏如,8,2013-06-25,www.xxxxx.com
587,10603819,xxxx 对 yyy 有重大影响,戴晏如,3,2006-11-17,www.xxxxx.com
588,69826728,xxxxx 浅析,戴晏如,21,2017-05-27,www.xxxxx.com
589,10603819,xxx has facilitated yyy,戴晏如,4,2006-03-03,www.xxxxx.com
590,02571559,论 xxxx,戴晏如,3,1994-02-08,www.xxxxx.com
591,69826728,xxx improves yyy,戴晏如,3,2022-11-18,www.xxxxx.com
592,96546119,xxxxx 浅析,戴晏如,12,2017-09-18,www.xxxxx.com
593,10603819,xxx has facilitated yyy,戴晏如,16,2001-12-24,www.xxxxx.com
594,96546119,xxx has facilitated yyy,戴晏如,2,1998-02-15,www.xxxxx.com
595,10603819,xxx improves yyy,戴晏如,12,2006-08-16,www.xxxxx.com
596,58167862,论 xxxxx 在 xxxxx 中的应用,戴晏如,6,2004-02-17,www.xxxxx.com
597,72440573,论 xxxx,戴晏如,3,2015-07-08,www.xxxxx.com
598,58167862,xxx 在 zzz 时促进了 yyy,戴晏如,5,2004-05-12,www.xxxxx.com
599,72440573,xxx improves yyy,戴晏如,10,2004-04-11,www.xxxxx.com
600,58167862,xxxxx 小议,阎秋怡,16,2021-08-10,www.xxxxx.com
601,69826728,论 xxxx,阎秋怡,16,2004-03-09,www.xxxxx.com
602,02571559,xxxxx 小议,阎秋怡,8,2010-01-25,www.xxxxx.com
603,96546119,xxxxx 刍议,阎秋怡,10,2016-02-07,www.xxxxx.com
604,02571559,论 xxxxx 在 xxxxx 中的应用,阎秋怡,19,2020-02-19,www.xxxxx.com
605,72440573,xxx 在 zzz 时促进了 yyy,阎秋怡,5,2000-02-17,www.xxxxx.com
606,72440573,xxx improves yyy,阎秋怡,3,1993-03-11,www.xxxxx.com
607,02571559,xxxxx 小议,阎秋怡,9,2005-07-13,www.xxxxx.com
608,72440573,xxx improves yyy,阎秋怡,3,2022-11-04,www.xxxxx.com
609,69826728,xxx improves yyy,阎秋怡,5,2020-04-14,www.xxxxx.com
610,96546119,论 xxxx,阎秋怡,6,2016-11-27,www.xxxxx.com
611,96546119,xxxxx 刍议,阎秋怡,12,2020-08-10,www.xxxxx.com
612,96546119,论 xxxxx 在 xxxxx 中的应用,阎秋怡,22,2002-11-02,www.xxxxx.com
613,96546119,xxxx 对 yyy 有重大影响,阎秋怡,17,2009-03-13,www.xxxxx.com
614,58167862,论 xxxx,阎秋怡,16,2005-05-06,www.xxxxx.com
615,58167862,xxx 在 zzz 时促进了 yyy,阎秋怡,18,2011-08-03,www.xxxxx.com
616,69826728,xxxxx 浅析,阎秋怡,22,2014-01-08,www.xxxxx.com
617,69826728,xxx improves yyy,阎秋怡,21,2007-07-09,www.xxxxx.com
618,96546119,xxx 在 zzz 时促进了 yyy,阎秋怡,10,2007-05-21,www.xxxxx.com
619,10603819,xxx has facilitated yyy,阎秋怡,18,1998-04-27,www.xxxxx.com
620,02571559,xxxxx 刍议,阎秋怡,7,2009-09-08,www.xxxxx.com
