id,issn,title,author,page,volume,number,publish_date,link
232,64932775,xxxxx 刍议,何玄清，唐子凡，,456-483,951,5,2000-08-21,www.xxxxx.com
233,59785575,论 xxxx,何玄清，,731-772,487,1,2020-01-13,www.xxxxx.com
234,64590580,xxx 在 zzz 时促进了 yyy,何玄清，,918-956,440,1,2019-02-06,www.xxxxx.com
235,23953375,xxxxx 刍议,何玄清，文鹏程，史歌韵，,369-374,51,3,1999-05-23,www.xxxxx.com
236,26988107,xxx improves yyy,何玄清，,949-985,250,6,2021-07-09,www.xxxxx.com
237,26988107,xxxxx 刍议,何玄清，,46-87,929,8,2023-01-17,www.xxxxx.com
238,57060012,论 xxxx,何玄清，,655-704,278,3,2003-04-27,www.xxxxx.com
239,68630103,xxxxx 小议,何玄清，武香薇，卢燕楠，,643-665,753,10,1992-03-21,www.xxxxx.com
240,23953375,xxxx 对 yyy 有重大影响,常寒凝，常景明，,157-207,132,8,1993-02-19,www.xxxxx.com
241,64932775,论 xxxx,常寒凝，武之双，,599-642,658,3,2007-05-23,www.xxxxx.com
242,08338582,论 xxxx,常寒凝，高俊发，汤天赋，冯永元，,643-664,728,8,2018-06-28,www.xxxxx.com
243,98332250,xxxxx 浅析,常寒凝，郑燕艳，曹臻晰，,23-73,373,2,1992-04-10,www.xxxxx.com
244,68630103,xxx 在 zzz 时促进了 yyy,常寒凝，康以云，,890-907,781,6,2012-10-16,www.xxxxx.com
245,99917471,xxxx 对 yyy 有重大影响,常寒凝，,458-506,658,2,2013-07-17,www.xxxxx.com
246,62519347,xxxx 对 yyy 有重大影响,常寒凝，,702-735,897,4,1990-03-23,www.xxxxx.com
247,43545801,xxxxx 小议,常寒凝，,30-50,22,10,2016-04-15,www.xxxxx.com
248,77255062,xxx 在 zzz 时促进了 yyy,常寒凝，周志专，,778-810,587,12,2014-09-04,www.xxxxx.com
249,40863783,xxxxx 小议,常寒凝，,718-763,191,11,1992-05-26,www.xxxxx.com
250,09987703,xxx 在 zzz 时促进了 yyy,常寒凝，尹良吉，,27-36,273,11,2001-05-07,www.xxxxx.com
251,57060012,xxx 在 zzz 时促进了 yyy,常寒凝，任阳煦，,676-702,61,4,1996-07-18,www.xxxxx.com
252,45683228,论 xxxx,常寒凝，,580-612,219,11,2009-07-02,www.xxxxx.com
253,57060012,xxxxx 刍议,常寒凝，程惠芳，,945-952,410,9,2000-08-13,www.xxxxx.com
254,19012303,论 xxxxx 在 xxxxx 中的应用,常寒凝，文高扬，,76-80,231,9,1991-06-10,www.xxxxx.com
255,64590580,xxxx 对 yyy 有重大影响,常寒凝，高凡阳，,939-944,761,7,2007-01-22,www.xxxxx.com
256,99612153,xxxxx 浅析,常寒凝，廖浩旷，郑俊捷，王谷南，,221-244,459,4,2015-12-03,www.xxxxx.com
257,46854266,论 xxxx,常寒凝，陈高翰，熊馨婷，唐鸿畅，,652-696,67,10,1992-08-03,www.xxxxx.com
258,07473169,xxx has facilitated yyy,常寒凝，熊菁菁，范宏博，熊文虹，,124-157,818,10,1991-12-17,www.xxxxx.com
259,70754113,论 xxxxx 在 xxxxx 中的应用,常寒凝，,4-25,140,3,2022-07-26,www.xxxxx.com
260,98332250,xxx 在 zzz 时促进了 yyy,常寒凝，秦英光，邹泰清，廖嘉茂，,271-286,872,6,2021-05-17,www.xxxxx.com
261,77255062,xxxxx 浅析,常寒凝，于三婷，,443-473,939,7,2015-06-01,www.xxxxx.com
262,09987703,xxxxx 浅析,常寒凝，冯铃语，叶英才，罗妍茜，,170-201,496,12,2004-02-18,www.xxxxx.com
263,96015863,xxxx 对 yyy 有重大影响,常寒凝，,552-590,471,12,2011-10-08,www.xxxxx.com
264,64932775,xxxxx 刍议,常寒凝，武香薇，,238-263,57,4,2007-02-23,www.xxxxx.com
265,77255062,xxx 在 zzz 时促进了 yyy,常寒凝，贾光耀，,30-70,910,4,1994-08-17,www.xxxxx.com
266,45500799,xxxxx 小议,常寒凝，许兴学，宋振国，,384-427,892,6,2016-03-20,www.xxxxx.com
267,99612153,xxxxx 刍议,常寒凝，丁如风，,951-997,824,3,2000-01-24,www.xxxxx.com
268,99917471,论 xxxx,常寒凝，林兰七，白代亦，,605-655,168,12,2014-08-17,www.xxxxx.com
269,43545801,xxxxx 浅析,常寒凝，文国琴，何宜然，,293-310,764,6,2011-03-12,www.xxxxx.com
270,99612153,论 xxxx,常寒凝，潘晴美，龙莎莉，熊馨婷，,219-222,320,12,2010-01-09,www.xxxxx.com
271,99917471,xxx improves yyy,常寒凝，孔子安，龚静涵，,20-25,43,1,2000-12-25,www.xxxxx.com
272,77255062,xxx 在 zzz 时促进了 yyy,常寒凝，贺寄柔，秦英光，,528-552,166,2,2007-01-26,www.xxxxx.com
273,46854266,xxxxx 刍议,常寒凝，姚德润，江以柳，,991-997,257,10,2020-10-02,www.xxxxx.com
274,85118632,xxx 在 zzz 时促进了 yyy,常寒凝，丁锐达，崔天荷，,999-1048,541,9,1992-02-27,www.xxxxx.com
275,66521703,xxx has facilitated yyy,常寒凝，吕苏弥，,560-600,842,9,2013-03-24,www.xxxxx.com
276,40863783,xxxxx 小议,常寒凝，武正卿，白心宜，朱慧艳，,349-384,977,7,2004-09-12,www.xxxxx.com
277,96015863,xxxxx 小议,常寒凝，陈顺美，赵斌蔚，,206-212,523,1,2002-03-27,www.xxxxx.com
278,12183892,xxxxx 小议,常寒凝，彭薇歌，于滨海，毛如曼，,102-148,6,4,2009-05-22,www.xxxxx.com
279,66521703,xxxx 对 yyy 有重大影响,常寒凝，马佳思，张燕岚，,479-510,13,11,2021-03-23,www.xxxxx.com
280,59785575,xxxx 对 yyy 有重大影响,卢蝶梦，杜秀华，邹坚成，邵雅逸，,795-798,843,4,2005-08-07,www.xxxxx.com
281,21626833,xxx has facilitated yyy,卢蝶梦，苏和美，,270-281,742,12,2021-04-19,www.xxxxx.com
282,19012303,xxx has facilitated yyy,卢蝶梦，萧思宸，贺蝾婷，,264-310,635,2,2000-12-03,www.xxxxx.com
283,23953375,论 xxxxx 在 xxxxx 中的应用,卢蝶梦，毛良骥，,936-965,938,11,2012-04-23,www.xxxxx.com
284,19012303,xxxxx 刍议,卢蝶梦，王鸿雪，,757-771,651,7,2012-05-11,www.xxxxx.com
285,97557353,xxx improves yyy,卢蝶梦，郭晓亦，苏和美，,460-491,786,12,1995-10-25,www.xxxxx.com
286,59785575,xxxxx 刍议,卢蝶梦，余音韵，董鸿云，金炎彬，,806-843,757,5,2005-04-26,www.xxxxx.com
287,45500799,论 xxxx,卢蝶梦，朱水彤，彭映雪，,238-245,618,1,1991-06-15,www.xxxxx.com
288,12183892,xxxx 对 yyy 有重大影响,卢蝶梦，,519-539,858,4,2013-12-11,www.xxxxx.com
289,40863783,xxxx 对 yyy 有重大影响,卢蝶梦，姚飞鹏，邓绿柏，,611-655,950,6,2023-07-18,www.xxxxx.com
290,58698718,论 xxxx,卢蝶梦，邱宾实，,784-824,623,9,2021-09-26,www.xxxxx.com
291,86310410,xxxxx 浅析,卢蝶梦，,183-214,953,2,1995-04-07,www.xxxxx.com
292,40863783,xxx has facilitated yyy,卢蝶梦，,457-498,628,2,1996-08-22,www.xxxxx.com
293,43545801,xxxxx 小议,卢蝶梦，武鸿达，薛书芹，,582-606,700,7,2008-07-10,www.xxxxx.com
294,66914660,xxx improves yyy,卢蝶梦，刘博雅，吴俊彦，,142-180,173,12,2005-11-27,www.xxxxx.com
295,77255062,xxx has facilitated yyy,卢蝶梦，段湘怡，任浩气，赵星洲，,662-692,253,6,1997-02-08,www.xxxxx.com
296,54663096,xxx has facilitated yyy,卢蝶梦，,819-831,652,2,1999-09-14,www.xxxxx.com
297,08338582,论 xxxx,卢蝶梦，梁良弼，魏翰墨，薛嘉祥，,643-681,365,7,2018-02-06,www.xxxxx.com
298,45500799,xxx 在 zzz 时促进了 yyy,卢蝶梦，,306-354,247,12,2020-03-07,www.xxxxx.com
299,85118632,xxx has facilitated yyy,卢蝶梦，朱水彤，曾婉仪，陈浩荡，,937-986,681,1,2003-11-05,www.xxxxx.com
300,62519347,xxx 在 zzz 时促进了 yyy,卢蝶梦，林兰七，傅弘义，,311-351,324,6,2000-11-03,www.xxxxx.com
301,46854266,xxx has facilitated yyy,卢蝶梦，,936-961,611,10,2008-11-11,www.xxxxx.com
302,86310410,论 xxxxx 在 xxxxx 中的应用,卢蝶梦，文鹏程，,165-192,526,7,2020-03-07,www.xxxxx.com
303,25504359,xxxx 对 yyy 有重大影响,卢蝶梦，,658-667,452,2,2023-11-26,www.xxxxx.com
304,66914660,xxxxx 刍议,卢蝶梦，江元恺，陆翠柔，,304-346,165,8,1998-03-21,www.xxxxx.com
305,08338582,xxx 在 zzz 时促进了 yyy,卢蝶梦，廖嘉茂，任影梅，张乐成，,956-965,199,4,1998-08-20,www.xxxxx.com
306,45500799,xxx improves yyy,卢蝶梦，黎纪颖，梁良弼，,382-406,953,4,2021-01-18,www.xxxxx.com
307,23953375,xxx improves yyy,卢蝶梦，贺寄柔，,705-734,499,12,2008-02-12,www.xxxxx.com
308,85118632,xxx has facilitated yyy,卢蝶梦，,366-376,380,8,2006-09-05,www.xxxxx.com
309,21626833,论 xxxx,卢蝶梦，许妙可，蔡同济，武司晨，,960-1006,88,11,2017-12-17,www.xxxxx.com
310,99917471,论 xxxxx 在 xxxxx 中的应用,卢蝶梦，高俊发，杜阳飇，康吉月，,681-729,259,10,2011-02-05,www.xxxxx.com
311,12183892,xxxxx 小议,卢蝶梦，崔锐逸，文国琴，曾婉仪，,614-630,464,4,2022-05-19,www.xxxxx.com
312,57060012,xxxx 对 yyy 有重大影响,卢蝶梦，苏怜梦，陈浩荡，,137-184,80,12,2019-02-01,www.xxxxx.com
313,58698718,论 xxxxx 在 xxxxx 中的应用,卢蝶梦，崔情文，贺蝾婷，,8-41,683,9,2005-04-05,www.xxxxx.com
314,09987703,xxx improves yyy,卢蝶梦，傅致萱，萧思宸，,305-335,336,5,1996-02-03,www.xxxxx.com
315,85118632,xxxx 对 yyy 有重大影响,卢蝶梦，孙葛菲，范许暖，,133-139,423,9,2017-01-25,www.xxxxx.com
316,25504359,论 xxxxx 在 xxxxx 中的应用,卢蝶梦，,951-995,371,12,2020-01-07,www.xxxxx.com
317,33536340,xxx 在 zzz 时促进了 yyy,卢蝶梦，,293-313,979,10,1997-10-09,www.xxxxx.com
318,57060012,xxx improves yyy,卢蝶梦，龙宏儒，萧思宸，邓和宜，,581-614,154,3,2022-08-18,www.xxxxx.com
319,66041915,xxxxx 浅析,卢蝶梦，,722-727,429,6,2023-12-03,www.xxxxx.com
320,45683228,xxxx 对 yyy 有重大影响,林华琳，,965-1015,554,2,2016-01-09,www.xxxxx.com
321,64590580,xxxxx 浅析,林华琳，程宜年，韩明轩，,229-235,291,11,1997-12-27,www.xxxxx.com
322,40863783,xxxxx 小议,林华琳，周雨晴，漕晓洁，尹良吉，,45-53,502,7,2020-11-27,www.xxxxx.com
323,74407979,论 xxxxx 在 xxxxx 中的应用,林华琳，彭俊悟，,647-672,405,5,2022-08-03,www.xxxxx.com
324,96015863,xxxxx 小议,林华琳，白代亦，,29-72,105,8,2001-04-16,www.xxxxx.com
325,23176989,xxx has facilitated yyy,林华琳，,767-801,983,5,1995-08-05,www.xxxxx.com
326,96015863,xxxxx 刍议,林华琳，金冰蓝，,220-266,35,11,1995-11-24,www.xxxxx.com
327,66914660,论 xxxx,林华琳，张子实，,449-476,351,8,2023-02-12,www.xxxxx.com
328,64590580,xxxxx 刍议,林华琳，苏嘉实，宋振国，常鹏涛，,902-921,299,6,2013-03-16,www.xxxxx.com
329,66041915,xxx improves yyy,林华琳，熊菁菁，江元恺，,16-58,85,2,1995-07-24,www.xxxxx.com
330,97557353,xxxxx 小议,林华琳，,467-500,323,9,2007-11-18,www.xxxxx.com
331,21626833,xxx 在 zzz 时促进了 yyy,林华琳，,373-388,187,1,1994-08-17,www.xxxxx.com
332,25504359,xxxx 对 yyy 有重大影响,林华琳，,281-295,870,6,2010-07-03,www.xxxxx.com
333,62519347,xxxxx 浅析,林华琳，冯祺然，,516-533,486,7,2013-04-28,www.xxxxx.com
334,33536340,xxxxx 小议,林华琳，龙圣杰，范星宇，,624-633,4,10,1990-08-21,www.xxxxx.com
335,97557353,论 xxxxx 在 xxxxx 中的应用,林华琳，苏嘉实，,456-459,338,4,2001-01-27,www.xxxxx.com
336,70754113,xxxxx 浅析,林华琳，文国琴，李宏旷，,174-216,676,7,2013-03-16,www.xxxxx.com
337,43545801,xxxxx 刍议,林华琳，何玄清，,986-1029,176,2,1999-12-23,www.xxxxx.com
338,58698718,xxx 在 zzz 时促进了 yyy,林华琳，易俊人，曹臻晰，杨美玲，,420-439,276,4,2016-07-25,www.xxxxx.com
339,45683228,xxxxx 浅析,林华琳，郭运馨，,12-27,167,8,1994-03-07,www.xxxxx.com
340,67624666,xxx has facilitated yyy,林华琳，杜阳飇，贺勇捷，,764-779,255,4,2022-05-15,www.xxxxx.com
341,99612153,xxxxx 小议,林华琳，陆永怡，,163-208,368,7,2015-04-28,www.xxxxx.com
342,57060012,xxx improves yyy,林华琳，胡承宣，姚妙菡，郑俊捷，,691-729,947,4,2009-11-04,www.xxxxx.com
343,08338582,xxxxx 刍议,林华琳，常寒凝，丁锐达，张乐成，,7-11,661,7,2011-12-08,www.xxxxx.com
344,99612153,xxxxx 小议,林华琳，陈嘉勋，白甄梨，,981-1019,1000,2,2022-08-09,www.xxxxx.com
345,40863783,xxxxx 刍议,林华琳，董昊天，彭娴婉，何纪颖，,123-135,375,12,2020-06-27,www.xxxxx.com
346,98332250,xxxx 对 yyy 有重大影响,林华琳，崔锐逸，江以柳，,718-745,574,2,2000-07-20,www.xxxxx.com
347,45500799,论 xxxxx 在 xxxxx 中的应用,林华琳，,618-629,880,2,2018-12-24,www.xxxxx.com
348,07473169,xxx has facilitated yyy,林华琳，卢阳文，邓会欣，魏紫易，,429-456,859,10,2009-07-22,www.xxxxx.com
349,74407979,xxx 在 zzz 时促进了 yyy,林华琳，梁盼曼，梁仙韵，余元纬，,550-600,681,8,2012-05-25,www.xxxxx.com
350,66041915,xxxx 对 yyy 有重大影响,林华琳，程宜年，,296-327,675,6,1996-04-14,www.xxxxx.com
351,66521703,论 xxxxx 在 xxxxx 中的应用,林华琳，陈高翰，,38-66,448,5,2009-12-21,www.xxxxx.com
352,54663096,xxxx 对 yyy 有重大影响,林华琳，,242-252,306,5,2018-07-05,www.xxxxx.com
353,66041915,xxxxx 小议,林华琳，罗妍茜，韩韶华，,117-121,804,6,2008-02-02,www.xxxxx.com
354,45683228,xxxxx 小议,林华琳，龙俊发，张乐成，文鹏程，,771-786,502,2,2005-12-02,www.xxxxx.com
355,23176989,xxx has facilitated yyy,林华琳，姚宏博，邵雅逸，,952-994,841,7,2005-05-23,www.xxxxx.com
356,64932775,论 xxxxx 在 xxxxx 中的应用,林华琳，宋琼音，卢博延，武之双，,212-221,167,12,2005-10-01,www.xxxxx.com
357,08338582,xxxxx 浅析,林华琳，秦奇迈，,184-195,799,9,1996-09-26,www.xxxxx.com
358,09987703,论 xxxxx 在 xxxxx 中的应用,林华琳，,147-152,10,4,1994-05-20,www.xxxxx.com
359,45683228,论 xxxx,林华琳，许妙可，田宾鸿，,500-549,349,6,2003-07-25,www.xxxxx.com
360,08338582,xxxx 对 yyy 有重大影响,彭娴婉，,586-631,125,11,2000-06-20,www.xxxxx.com
361,98332250,xxxxx 小议,彭娴婉，傅方雅，,426-456,881,7,1993-07-20,www.xxxxx.com
362,66521703,xxxx 对 yyy 有重大影响,彭娴婉，陈高翰，徐文曜，常鹏涛，,264-308,469,2,1997-06-05,www.xxxxx.com
363,74407979,论 xxxxx 在 xxxxx 中的应用,彭娴婉，,438-460,645,4,2006-01-23,www.xxxxx.com
364,45683228,xxx 在 zzz 时促进了 yyy,彭娴婉，崔锐逸，戴晏如，方英飙，,421-452,6,2,2012-10-19,www.xxxxx.com
365,23176989,论 xxxx,彭娴婉，谢嘉庆，汪清妙，冯祺然，,151-180,640,3,2009-09-07,www.xxxxx.com
366,99917471,论 xxxxx 在 xxxxx 中的应用,彭娴婉，朱力夫，彭薇歌，,689-692,338,7,2002-01-05,www.xxxxx.com
367,77255062,xxxxx 刍议,彭娴婉，许向珊，龙依婷，阎秋怡，,991-1014,165,10,2006-11-13,www.xxxxx.com
368,45500799,xxxxx 刍议,彭娴婉，王鸿雪，范宏博，,817-855,862,7,2015-07-02,www.xxxxx.com
369,85118632,xxxx 对 yyy 有重大影响,彭娴婉，熊鹏运，史歌韵，,820-852,653,12,1996-07-15,www.xxxxx.com
370,59785575,xxx improves yyy,彭娴婉，,391-430,587,8,2001-02-22,www.xxxxx.com
371,25504359,论 xxxxx 在 xxxxx 中的应用,彭娴婉，田才英，金子怡，黎纪颖，,634-670,669,5,2022-10-04,www.xxxxx.com
372,43545801,xxxxx 小议,彭娴婉，薛书芹，郑燕艳，孙雁卉，,732-750,941,9,2009-01-02,www.xxxxx.com
373,46854266,论 xxxxx 在 xxxxx 中的应用,彭娴婉，,224-255,993,10,2013-06-23,www.xxxxx.com
374,45683228,xxx improves yyy,彭娴婉，于三婷，薛嘉祥，,509-528,69,4,1991-10-12,www.xxxxx.com
375,66914660,论 xxxx,彭娴婉，易俊人，卢晗日，陈弘文，,909-929,12,11,2017-08-17,www.xxxxx.com
376,70754113,xxxxx 小议,彭娴婉，姚宏博，龙英豪，易温文，,386-426,635,11,2005-04-03,www.xxxxx.com
377,21626833,xxxxx 小议,彭娴婉，傅致萱，邹泰清，陈弘文，,391-406,857,4,2012-09-10,www.xxxxx.com
378,23176989,xxx 在 zzz 时促进了 yyy,彭娴婉，李清逸，周雨晴，周志专，,544-561,268,1,2010-04-07,www.xxxxx.com
379,66914660,xxxxx 刍议,彭娴婉，刘柔丽，,264-309,732,6,2020-06-13,www.xxxxx.com
380,77255062,xxxx 对 yyy 有重大影响,彭娴婉，陈宜春，易幼翠，,80-83,535,10,2018-04-09,www.xxxxx.com
381,26988107,xxx has facilitated yyy,彭娴婉，郭飞扬，梁盼曼，彭俊悟，,950-981,106,8,2007-06-24,www.xxxxx.com
382,26988107,xxx has facilitated yyy,彭娴婉，姜淑婉，吴宏深，,53-75,213,11,2018-11-10,www.xxxxx.com
383,96015863,xxxxx 刍议,彭娴婉，漕晓洁，郭俊名，,236-278,212,12,2007-11-06,www.xxxxx.com
384,96015863,论 xxxxx 在 xxxxx 中的应用,彭娴婉，彭娴婉，,417-459,804,9,1998-12-01,www.xxxxx.com
385,98332250,xxxxx 小议,彭娴婉，贾弘雅，阎瀚玥，,569-582,305,11,2000-10-21,www.xxxxx.com
386,98332250,xxxxx 小议,彭娴婉，武鸿达，,701-708,546,3,2000-06-10,www.xxxxx.com
387,07473169,xxx 在 zzz 时促进了 yyy,彭娴婉，孔紫薰，,140-184,379,10,2008-06-25,www.xxxxx.com
388,40863783,论 xxxxx 在 xxxxx 中的应用,彭娴婉，崔刚洁，彭乐容，,189-193,345,4,2011-08-26,www.xxxxx.com
389,68630103,xxxxx 浅析,彭娴婉，周志专，邓绿柏，段乐成，,363-378,480,2,2007-01-12,www.xxxxx.com
390,66041915,xxxxx 浅析,彭娴婉，,893-930,748,6,2020-01-27,www.xxxxx.com
391,33536340,xxx 在 zzz 时促进了 yyy,彭娴婉，,304-321,432,1,1996-06-16,www.xxxxx.com
392,97557353,xxxxx 浅析,彭娴婉，冯铃语，,324-364,995,6,2016-11-20,www.xxxxx.com
393,45500799,论 xxxx,彭娴婉，,17-21,787,9,2002-02-23,www.xxxxx.com
394,21626833,xxxxx 小议,彭娴婉，姚德润，,73-120,970,12,2021-08-11,www.xxxxx.com
395,64590580,xxx has facilitated yyy,彭娴婉，邹坚成，白峻熙，,803-811,672,4,1992-12-16,www.xxxxx.com
396,85118632,论 xxxx,彭娴婉，,567-593,273,5,2023-11-01,www.xxxxx.com
397,64932775,xxxxx 刍议,彭娴婉，孙雁卉，漕浩荡，,815-865,791,7,1991-04-19,www.xxxxx.com
398,46854266,xxxx 对 yyy 有重大影响,彭娴婉，余音韵，龚嘉许，,248-297,513,6,1995-06-27,www.xxxxx.com
399,58698718,论 xxxx,彭娴婉，白清婉，毛晗蕊，,703-744,142,6,1996-06-22,www.xxxxx.com
400,23176989,xxxx 对 yyy 有重大影响,程惠芳，邓艳霞，,564-588,376,6,1997-10-16,www.xxxxx.com
401,66914660,xxx has facilitated yyy,程惠芳，龙依婷，汤冷亦，,417-427,52,6,1995-05-28,www.xxxxx.com
402,86310410,xxxxx 刍议,程惠芳，文丹秋，田宾鸿，,351-387,190,4,2020-12-16,www.xxxxx.com
403,54663096,xxxxx 小议,程惠芳，高凡阳，许向珊，,334-356,53,9,1997-04-16,www.xxxxx.com
404,23953375,xxxxx 刍议,程惠芳，易俊人，刘亦瑶，,45-88,636,11,2020-07-17,www.xxxxx.com
405,99917471,论 xxxxx 在 xxxxx 中的应用,程惠芳，,809-852,175,11,1999-11-19,www.xxxxx.com
406,45500799,xxx has facilitated yyy,程惠芳，张正豪，,389-422,65,10,2023-11-17,www.xxxxx.com
407,66521703,xxxxx 刍议,程惠芳，,965-971,348,9,2003-06-12,www.xxxxx.com
408,98332250,xxxxx 刍议,程惠芳，高紫山，,55-78,983,4,2002-06-17,www.xxxxx.com
409,45683228,xxxx 对 yyy 有重大影响,程惠芳，魏合乐，,377-399,276,5,2023-02-24,www.xxxxx.com
410,40863783,xxx has facilitated yyy,程惠芳，,415-442,563,6,2003-02-05,www.xxxxx.com
411,08338582,xxx improves yyy,程惠芳，,651-678,101,8,2016-05-08,www.xxxxx.com
412,85118632,xxx has facilitated yyy,程惠芳，徐英楠，,798-847,783,2,2012-12-12,www.xxxxx.com
413,12183892,xxx improves yyy,程惠芳，,461-464,200,9,2000-03-10,www.xxxxx.com
414,66521703,论 xxxxx 在 xxxxx 中的应用,程惠芳，袁雅逸，,584-627,830,5,2019-08-07,www.xxxxx.com
415,77255062,xxx 在 zzz 时促进了 yyy,程惠芳，卢蝶梦，孔子安，阎千怡，,744-769,501,2,1992-08-05,www.xxxxx.com
416,97557353,xxxxx 刍议,程惠芳，袁雅逸，梁盼曼，,918-933,136,12,2001-04-28,www.xxxxx.com
417,45683228,论 xxxxx 在 xxxxx 中的应用,程惠芳，,372-377,622,11,2021-09-04,www.xxxxx.com
418,25504359,论 xxxx,程惠芳，朱锐藻，彭桂枫，,171-208,502,10,1999-02-01,www.xxxxx.com
419,33536340,xxxxx 浅析,程惠芳，,946-996,485,5,2002-05-09,www.xxxxx.com
420,46854266,xxxx 对 yyy 有重大影响,程惠芳，尹弘致，戴泰初，,417-427,925,3,1994-02-26,www.xxxxx.com
421,66041915,xxxxx 小议,程惠芳，熊文虹，杜阳飇，谭学博，,740-787,512,11,1996-04-03,www.xxxxx.com
422,66914660,xxx has facilitated yyy,程惠芳，许妙可，,689-727,585,11,1997-12-13,www.xxxxx.com
423,54663096,xxxx 对 yyy 有重大影响,程惠芳，傅方雅，,74-89,173,4,2008-05-08,www.xxxxx.com
424,85118632,xxxxx 刍议,程惠芳，,783-817,739,11,2008-12-03,www.xxxxx.com
425,62519347,xxx improves yyy,程惠芳，侯依辰，范飞绿，,455-481,327,10,1998-10-03,www.xxxxx.com
426,07473169,xxxxx 刍议,程惠芳，徐英楠，谭圣杰，邓绿柏，,467-495,149,2,2015-10-26,www.xxxxx.com
427,67624666,xxxxx 小议,程惠芳，常景明，姚韫玉，,883-916,660,5,2021-02-15,www.xxxxx.com
