id,applicant,isbn,status
1152,0301057,55547300,1
1153,0301057,51004981,1
1154,0301057,46843004,1
1155,0301057,38386349,1
1156,0301057,51796357,1
1157,0301057,64292903,1
1158,0301057,76920744,1
1159,0301057,58611897,1
1160,0401058,48618694,1
1161,0401058,94196459,1
1162,0401058,02904195,1
1163,0401058,36070589,1
1164,0401058,12905971,1
1165,0401058,52841050,1
1166,0401058,78069927,1
1167,0401058,80075663,1
1168,0401058,00905197,1
1169,0401058,31550356,1
1170,0401058,36800543,1
1171,0401058,36366699,1
1172,0401058,25911805,1
1173,0401058,66904866,1
1174,0401058,90037847,1
1175,0401058,44618101,1
1176,0401058,28041426,1
1177,0401058,99958819,1
1178,0401058,96187247,1
1179,0401058,42769605,1
1180,0501059,96081368,1
1181,0501059,47237715,1
1182,0501059,23046300,1
1183,0501059,97963845,1
1184,0501059,31153865,1
1185,0501059,17004187,1
1186,0501059,06507180,1
1187,0501059,51219956,1
1188,0501059,64201230,1
1189,0501059,70282138,1
1190,0501059,30187683,1
1191,0501059,16257861,1
1192,0501059,96374765,1
1193,0501059,01195577,1
1194,0501059,31806138,1
1195,0501059,58153509,1
1196,0501059,39136295,1
1197,0501059,35014494,1
1198,0501059,05235438,1
1199,0501059,99199350,1
1200,0001060,45939365,1
1201,0001060,76479681,1
1202,0001060,99869474,1
1203,0001060,11167468,1
1204,0001060,52792701,1
1205,0001060,41368292,1
1206,0001060,92352065,1
1207,0001060,52067337,1
1208,0001060,49978300,1
1209,0001060,21896453,1
1210,0001060,12255145,1
1211,0001060,55118881,1
1212,0001060,53222734,1
1213,0001060,09627619,1
1214,0001060,49565229,1
1215,0001060,70604172,1
1216,0001060,43260425,1
1217,0001060,72649770,1
1218,0001060,41653410,1
1219,0001060,86460337,1
1220,0101061,83331999,1
1221,0101061,73415372,1
1222,0101061,61938727,1
1223,0101061,35528085,1
1224,0101061,05792580,1
1225,0101061,43398139,1
1226,0101061,54746448,1
1227,0101061,37203888,1
1228,0101061,68402778,1
1229,0101061,77140745,1
1230,0101061,24125341,1
1231,0101061,60187997,1
1232,0101061,02124742,1
1233,0101061,28081810,1
1234,0101061,81824577,1
1235,0101061,77587731,1
1236,0101061,46137460,1
1237,0101061,85903727,1
1238,0101061,41336633,1
1239,0101061,70949705,1
1240,0201062,49785684,1
1241,0201062,92510171,1
1242,0201062,40222528,1
1243,0201062,59070335,1
1244,0201062,88421772,1
1245,0201062,05072358,1
1246,0201062,20790183,1
1247,0201062,94775840,1
1248,0201062,97749397,1
1249,0201062,61860695,1
1250,0201062,81186207,1
1251,0201062,32657352,1
1252,0201062,49574076,1
1253,0201062,07274252,1
1254,0201062,89290540,1
1255,0201062,67098273,1
1256,0201062,42358463,1
1257,0201062,65040929,1
1258,0201062,64359037,1
1259,0201062,22451626,1
1260,0301063,57393911,1
1261,0301063,22205678,1
1262,0301063,36378562,1
1263,0301063,20642869,1
1264,0301063,69886090,1
1265,0301063,33677441,1
1266,0301063,75533321,1
1267,0301063,32412578,1
1268,0301063,68613235,1
1269,0301063,89769173,1
1270,0301063,67501246,1
1271,0301063,05409731,1
1272,0301063,51582476,1
1273,0301063,24197521,1
1274,0301063,03182765,1
1275,0301063,54118906,1
1276,0301063,94578395,1
1277,0301063,22705569,1
1278,0301063,93955273,1
1279,0301063,67159864,1
1280,0401064,25185232,1
1281,0401064,00228342,1
1282,0401064,20303975,1
1283,0401064,56711501,1
1284,0401064,16187005,1
1285,0401064,13056404,1
1286,0401064,72504186,1
1287,0401064,02018495,1
1288,0401064,42332040,1
1289,0401064,82729842,1
1290,0401064,21226940,1
1291,0401064,65063259,1
1292,0401064,59806806,1
1293,0401064,13311724,1
1294,0401064,88835420,1
1295,0401064,04815165,1
1296,0401064,06895157,1
1297,0401064,63220277,1
1298,0401064,63225695,1
1299,0401064,42387031,1
1300,0501065,27202869,1
1301,0501065,66782437,1
1302,0501065,84172223,1
1303,0501065,78679556,1
1304,0501065,28621676,1
1305,0501065,86890201,1
1306,0501065,34871769,1
1307,0501065,52074617,1
1308,0501065,69693991,1
1309,0501065,97726574,1
1310,0501065,26948094,1
1311,0501065,24500213,1
1312,0501065,47792818,1
1313,0501065,53072423,1
1314,0501065,54404124,1
1315,0501065,70257948,1
1316,0501065,18669736,1
1317,0501065,25090435,1
1318,0501065,66208182,1
1319,0501065,38968980,1
1320,0001066,32040925,1
1321,0001066,41068455,1
1322,0001066,29498534,1
1323,0001066,39930199,1
1324,0001066,91887418,1
1325,0001066,25014740,1
1326,0001066,12820169,1
1327,0001066,29030593,1
1328,0001066,20264196,1
1329,0001066,56387742,1
1330,0001066,55908818,1
1331,0001066,24557064,1
1332,0001066,55512494,1
1333,0001066,82467870,1
1334,0001066,83522650,1
1335,0001066,62797757,1
1336,0001066,33638346,1
1337,0001066,23244733,1
1338,0001066,40980498,1
1339,0001066,77709680,1
1340,0101067,64508592,1
1341,0101067,58616636,1
1342,0101067,50493723,1
1343,0101067,17754868,1
1344,0101067,10431345,1
1345,0101067,73874170,1
1346,0101067,23935238,1
1347,0101067,28063152,1
1348,0101067,18711318,1
1349,0101067,03458982,1
1350,0101067,70735002,1
1351,0101067,37716443,1
1352,0101067,00263542,1
1353,0101067,04453049,1
1354,0101067,56344186,1
1355,0101067,40687212,1
1356,0101067,49908019,1
1357,0101067,94344212,1
1358,0101067,66062273,1
1359,0101067,84786189,1
1360,0201068,19601608,1
1361,0201068,24229118,1
1362,0201068,18897554,1
1363,0201068,76483368,1
1364,0201068,98206218,1
1365,0201068,28016377,1
1366,0201068,19863761,1
1367,0201068,43727716,1
1368,0201068,02947921,1
1369,0201068,39224324,1
1370,0201068,78377050,1
1371,0201068,43618303,1
1372,0201068,05108447,1
1373,0201068,57342803,1
1374,0201068,22732133,1
1375,0201068,18576601,1
1376,0201068,22360400,1
1377,0201068,51526139,1
1378,0201068,33940455,1
1379,0201068,73197071,1
1380,0301069,07173386,1
1381,0301069,09437451,1
1382,0301069,16358321,1
1383,0301069,34248247,1
1384,0301069,78348760,1
1385,0301069,02764167,1
1386,0301069,21065975,1
1387,0301069,62306879,1
1388,0301069,38817659,1
1389,0301069,15761066,1
1390,0301069,01442566,1
1391,0301069,70699692,1
1392,0301069,84411456,1
1393,0301069,83369060,1
1394,0301069,09403515,1
1395,0301069,27835231,1
1396,0301069,55086615,1
1397,0301069,09145624,1
1398,0301069,36031399,1
1399,0301069,60939061,1
1400,0401070,32219145,1
1401,0401070,32053926,1
1402,0401070,28264596,1
1403,0401070,35130738,1
1404,0401070,64218812,1
1405,0401070,36586825,1
1406,0401070,57962534,1
1407,0401070,58550015,1
1408,0401070,97627696,1
1409,0401070,19646113,1
1410,0401070,11484016,1
1411,0401070,46922436,1
1412,0401070,21599231,1
1413,0401070,96537169,1
1414,0401070,98880942,1
1415,0401070,42599982,1
1416,0401070,37680200,1
1417,0401070,51386761,1
1418,0401070,95192008,1
1419,0401070,63562925,1
1420,0501071,39602154,1
1421,0501071,03402223,1
1422,0501071,28364730,1
1423,0501071,68108866,1
1424,0501071,65255066,1
1425,0501071,83646201,1
1426,0501071,98535410,1
1427,0501071,29640476,1
1428,0501071,52662095,1
1429,0501071,27741179,1
1430,0501071,84007850,1
1431,0501071,45110246,1
1432,0501071,89823543,1
1433,0501071,79232799,1
1434,0501071,48898129,1
1435,0501071,32323684,1
1436,0501071,10517029,1
1437,0501071,15123124,1
1438,0501071,97347539,1
1439,0501071,80915741,1
1440,0001072,65339626,1
1441,0001072,83770054,1
1442,0001072,63739779,1
1443,0001072,86043287,1
1444,0001072,01765776,1
1445,0001072,04419456,1
1446,0001072,06392025,1
1447,0001072,09538887,1
1448,0001072,58548115,1
1449,0001072,74507582,1
1450,0001072,44975673,1
1451,0001072,35531607,1
1452,0001072,68224877,1
1453,0001072,75094526,1
1454,0001072,17855130,1
1455,0001072,97707402,1
1456,0001072,93377221,1
1457,0001072,17711985,1
1458,0001072,64704387,1
1459,0001072,93988611,1
1460,0101073,22765438,1
1461,0101073,34979644,1
1462,0101073,48722969,1
1463,0101073,03915363,1
1464,0101073,54772240,1
1465,0101073,78647516,1
1466,0101073,60048965,1
1467,0101073,79712655,1
1468,0101073,35941288,1
1469,0101073,51562831,1
1470,0101073,27717314,1
1471,0101073,12364390,1
1472,0101073,12659148,1
1473,0101073,49274421,1
1474,0101073,11886856,1
1475,0101073,40528567,1
1476,0101073,60457991,1
1477,0101073,05648133,1
1478,0101073,47676956,1
1479,0101073,47145029,1
1480,0201074,16670948,1
1481,0201074,57496225,1
1482,0201074,49186302,1
1483,0201074,75169467,1
1484,0201074,61033811,1
1485,0201074,69904436,1
1486,0201074,48831824,1
1487,0201074,33687130,1
1488,0201074,04886729,1
1489,0201074,51168306,1
1490,0201074,05492080,1
1491,0201074,43659940,1
1492,0201074,27993638,1
1493,0201074,04202013,1
1494,0201074,85966364,1
1495,0201074,08892932,1
1496,0201074,69058926,1
1497,0201074,60171057,1
1498,0201074,76756011,1
1499,0201074,33870932,1
1500,0301075,64497264,1
1501,0301075,80071782,1
1502,0301075,69780486,1
1503,0301075,99077382,1
1504,0301075,61522771,1
1505,0301075,43400054,1
1506,0301075,21058786,1
1507,0301075,14777808,1
1508,0301075,52933037,1
1509,0301075,56375799,1
1510,0301075,75413995,1
1511,0301075,30682513,1
1512,0301075,45238461,1
1513,0301075,49619087,1
1514,0301075,75472630,1
1515,0301075,21679261,1
1516,0301075,65821395,1
1517,0301075,29811879,1
1518,0301075,85811375,1
1519,0301075,09415312,1
1520,0401076,14866993,1
1521,0401076,59487513,1
1522,0401076,02469847,1
1523,0401076,09087352,1
1524,0401076,62642447,1
1525,0401076,17947840,1
1526,0401076,13868047,1
1527,0401076,35652030,1
1528,0401076,90826498,1
1529,0401076,86053468,1
1530,0401076,83008360,1
1531,0401076,90593738,1
1532,0401076,20827985,1
1533,0401076,01023771,1
1534,0401076,33449285,1
1535,0401076,01088014,1
1536,0401076,69061788,1
1537,0401076,39035404,1
1538,0401076,31995197,1
1539,0401076,66336157,1
1540,0501077,86358252,1
1541,0501077,21766796,1
1542,0501077,56235631,1
1543,0501077,37799593,1
1544,0501077,78810220,1
1545,0501077,69403623,1
1546,0501077,97060653,1
1547,0501077,14141974,1
1548,0501077,52358612,1
1549,0501077,61924285,1
1550,0501077,04939806,1
1551,0501077,61723101,1
1552,0501077,78481938,1
1553,0501077,38836060,1
1554,0501077,41884841,1
1555,0501077,62574322,1
1556,0501077,93328861,1
1557,0501077,90572436,1
1558,0501077,27842040,1
1559,0501077,88026939,1
1560,0001078,27302706,1
1561,0001078,71195008,1
1562,0001078,86049869,1
1563,0001078,88281070,1
1564,0001078,72018792,1
1565,0001078,89655888,1
1566,0001078,70233537,1
1567,0001078,84016773,1
1568,0001078,87530597,1
1569,0001078,17301203,1
1570,0001078,67378683,1
1571,0001078,08619359,1
1572,0001078,91332439,1
1573,0001078,12000615,1
1574,0001078,31858196,1
1575,0001078,06979680,1
1576,0001078,59245137,1
1577,0001078,21076477,1
1578,0001078,76724222,1
1579,0001078,53990370,1
1580,0101079,67620421,1
1581,0101079,34964227,1
1582,0101079,26706961,1
1583,0101079,10132822,1
1584,0101079,91022412,1
1585,0101079,34814471,1
1586,0101079,30122206,1
1587,0101079,10813929,1
1588,0101079,96714749,1
1589,0101079,71011566,1
1590,0101079,88725478,1
1591,0101079,53482231,1
1592,0101079,79981523,1
1593,0101079,64773484,1
1594,0101079,29755833,1
1595,0101079,83395583,1
1596,0101079,28263605,1
1597,0101079,96419437,1
1598,0101079,90622405,1
1599,0101079,16778845,1
1600,0201080,03480037,1
1601,0201080,38661275,1
1602,0201080,93010023,1
1603,0201080,15921769,1
1604,0201080,87810366,1
1605,0201080,09565956,1
1606,0201080,02525853,1
1607,0201080,99100991,1
1608,0201080,67429650,1
1609,0201080,43053495,1
1610,0201080,32452399,1
1611,0201080,23404822,1
1612,0201080,92931743,1
1613,0201080,11778434,1
1614,0201080,72466891,1
1615,0201080,39244473,1
1616,0201080,65941185,1
1617,0201080,64276065,1
1618,0201080,32239225,1
1619,0201080,96248482,1
1620,0301081,43412228,1
1621,0301081,15732626,1
1622,0301081,29203865,1
1623,0301081,64609075,1
1624,0301081,80417292,1
1625,0301081,82152235,1
1626,0301081,17550000,1
1627,0301081,97360058,1
1628,0301081,17061156,1
1629,0301081,67047220,1
1630,0301081,21495599,1
1631,0301081,82584721,1
1632,0301081,44864531,1
1633,0301081,10573759,1
1634,0301081,15049775,1
1635,0301081,19358715,1
1636,0301081,86607984,1
1637,0301081,97996983,1
1638,0301081,77119987,1
1639,0301081,66551644,1
1640,0401082,00245489,1
1641,0401082,71064775,1
1642,0401082,69602096,1
1643,0401082,26217281,1
1644,0401082,56426728,1
1645,0401082,37317464,1
1646,0401082,98423468,1
1647,0401082,53911759,1
1648,0401082,61728677,1
1649,0401082,17036106,1
1650,0401082,80642005,1
1651,0401082,43826225,1
1652,0401082,74085064,1
1653,0401082,35079988,1
1654,0401082,11145550,1
1655,0401082,17310683,1
1656,0401082,70632153,1
1657,0401082,40735210,1
1658,0401082,09125860,1
1659,0401082,06680033,1
1660,0501083,47366990,1
1661,0501083,14125743,1
1662,0501083,15195998,1
1663,0501083,09341181,1
1664,0501083,99906709,1
1665,0501083,88897440,1
1666,0501083,72856489,1
1667,0501083,35092966,1
1668,0501083,73619876,1
1669,0501083,19204822,1
1670,0501083,34783580,1
1671,0501083,31136376,1
1672,0501083,35157780,1
1673,0501083,82499435,1
1674,0501083,44866426,1
1675,0501083,14930661,1
1676,0501083,30391330,1
1677,0501083,92158942,1
1678,0501083,86973422,1
1679,0501083,31361236,1
1680,0001084,37217944,1
1681,0001084,29408888,1
1682,0001084,98147674,1
1683,0001084,38397316,1
1684,0001084,42573156,1
1685,0001084,41917415,1
1686,0001084,46983553,1
1687,0001084,77950434,1
1688,0001084,29908865,1
1689,0001084,99345287,1
1690,0001084,44829473,1
1691,0001084,32702535,1
1692,0001084,67858182,1
1693,0001084,24907231,1
1694,0001084,99018071,1
1695,0001084,56659129,1
1696,0001084,46993463,1
1697,0001084,37423804,1
1698,0001084,19861872,1
1699,0001084,52730420,1
1700,0101085,31835047,1
1701,0101085,94754821,1
1702,0101085,99086741,1
1703,0101085,76035146,1
1704,0101085,62193258,1
1705,0101085,25908049,1
1706,0101085,08978179,1
1707,0101085,94845570,1
1708,0101085,61427826,1
1709,0101085,15546951,1
1710,0101085,75470195,1
1711,0101085,27199804,1
1712,0101085,30224003,1
1713,0101085,54933131,1
1714,0101085,25124705,1
1715,0101085,97480350,1
1716,0101085,00994362,1
1717,0101085,52112341,1
1718,0101085,72802548,1
1719,0101085,96556670,1
1720,0201086,38297879,1
1721,0201086,83350935,1
1722,0201086,93890749,1
1723,0201086,77247980,1
1724,0201086,11211532,1
1725,0201086,19149697,1
1726,0201086,99193145,1
1727,0201086,87182067,1
1728,0201086,36371736,1
1729,0201086,79187555,1
1730,0201086,30451819,1
1731,0201086,82468825,1
1732,0201086,49308400,1
1733,0201086,94033655,1
1734,0201086,22514932,1
1735,0201086,20299183,1
1736,0201086,58253092,1
1737,0201086,15358655,1
1738,0201086,93298362,1
1739,0201086,67714393,1
1740,0301087,62516614,1
1741,0301087,30096361,1
1742,0301087,92372973,1
1743,0301087,47197727,1
1744,0301087,51768738,1
1745,0301087,18349198,1
1746,0301087,43180355,1
1747,0301087,80718169,1
1748,0301087,75206640,1
1749,0301087,26725031,1
1750,0301087,30015059,1
1751,0301087,19614344,1
1752,0301087,78390528,1
1753,0301087,16100158,1
1754,0301087,40098910,1
1755,0301087,59794274,1
1756,0301087,53754596,1
1757,0301087,15348938,1
1758,0301087,71524339,1
1759,0301087,28519318,1
1760,0401088,67083899,1
1761,0401088,06736656,1
1762,0401088,07014792,1
1763,0401088,81949128,1
1764,0401088,34148153,1
1765,0401088,26893164,1
1766,0401088,14258633,1
1767,0401088,58630276,1
1768,0401088,34149228,1
1769,0401088,66774051,1
1770,0401088,05311996,1
1771,0401088,14156235,1
1772,0401088,51265830,1
